grid_id,alias
grid.468714.8,Dhaka Shaheen
grid.468714.8,BAF Shaheen College Dhaka
grid.468715.9,Canberra College of Theology
grid.468722.d,Clinton Normal and Industrial Institute
grid.468722.d,Clinton Junior College
grid.468726.9,California Western University
grid.468732.c,American River Junior College
grid.468734.a,Career Networks Institute
grid.468737.9,California Community Colleges Chancellor's Office
grid.468738.6,Bee County College
grid.468740.9,Barton Peveril Sixth Form College
grid.468741.8,Cuyamaca Community College
grid.468744.d,Cambrridge Regione Colegio
grid.468745.c,NCLanarkshire
grid.468746.f,Taegu Mirae Taehak
grid.468746.f,Daegu Mirae Daehak
grid.468746.f,Daegu Mirae College
grid.468753.b,Albany Junior College
grid.468754.c,Andrew Female College
grid.468757.f,Gēngshēn Jiànkāng Guǎnlǐ Zhuānkē Xuéxiào
grid.468758.0,Bangor Business College
grid.468761.a,Carey Baptist College
grid.468761.a,New Zealand Baptist Theological College
grid.468762.9,College of Business & Technology
grid.468762.9,Business & Technology Institute
grid.468762.9,CBT College
grid.468764.f,Poteau Community College
grid.468764.f,Poteau Junior College
grid.468767.c,Berkshire Institute of Agriculture
grid.468770.a,Coastal Georgia Community College
grid.468770.a,Brunswick Junior College
grid.468770.a,Brunswick College
grid.468778.2,Cayman Islands Law School
grid.468782.7,San Mateo Junior College
grid.468783.6,Bicton College of Agriculture
grid.468783.6,Bicton Farm Institute
grid.468790.4,Community College of Southern Nevada
grid.468790.4,Clark County Community College
grid.468791.5,Masbate State College
grid.468792.6,Bilborough Grammar School
grid.468792.6,Bilborough College
grid.468793.7,Southwestern College
grid.468797.3,Bishop Auckland Technical College
grid.468800.2,ASU Polytechnic
grid.468802.0,Matsue College of Technology
grid.468802.0,"NIT, Matsue College"
grid.468811.2,"NIT, Miyakonojo College"
grid.468813.0,Community and Technical College of Shepherd
grid.468814.7,Intermountain College of Court Reporting
grid.468815.6,Numazu National College of Technology
grid.468815.6,"NIT, Numazu College"
grid.468817.4,Bolton Community College
grid.468820.0,Tomakomai National College of technology
grid.468823.3,Dongnam Health College
grid.468824.4,Mirfield
grid.468831.0,The Westchester Business Institute
grid.468838.9,Eastern WVCTC
grid.468847.1,Federal School of Fisheries
grid.468850.7,International Christian College
grid.468852.5,Women's College Anantnag
grid.468859.e,Columbia Forestry School
grid.468859.e,Lake City Community College
grid.468865.1,Hiroshima National College of Maritime Technology
grid.468865.1,Hiroshima Shōsen Kōtō Senmon Gakkō
grid.468869.d,Tullagalla Academy
grid.468872.7,Emily Griffith Opportunity School
grid.468873.6,IYRS School of Technology & Trades
grid.468877.2,Nursing Assistant Training School
grid.468881.b,Government Vellore Medical College Hospital
grid.468884.e,English College
grid.468886.c,RAND Graduate Institute
grid.468886.c,Pardee RAND Graduate School
grid.468886.c,Pardee RAND
grid.468887.d,Erie County Technical Institute
grid.468887.d,New York State Institute of Applied Arts and Sciences
grid.468895.e,Mong Kok Workers' Night School
grid.468896.d,Fukui College
grid.468897.c,"Graduate School, USDA"
grid.468899.2,Fukushima Gakuen Junior College
grid.468899.2,Fukushima Women’s Junior College
grid.468899.2,Midorigaoka Women’s Junior College
grid.468899.2,Higher Dressmaking School
grid.468899.2,Fukushima Gakuin Daigaku
grid.468901.2,Fukuyama Shiritsu Daigaku
grid.468905.6,University of Najafabad
grid.468909.a,Hsin Sheng Senior Medical Vocational School
grid.468909.a,Xīnshēng Yīhù Guǎnlǐ Zhuānkē Xuéxiào
grid.468911.3,Evelyn Hone College of Applied Arts and Commerce
grid.468914.6,Garden City CC
grid.468915.7,Garrett Community College
grid.468919.b,Kimbrell Campus and Textile Technology Center
grid.468919.b,East Campus and Textile Technology Center
grid.468919.b,North Carolina Vocational Textile School
grid.468919.b,North Carolina Center for Applied Textile Technology
grid.468920.1,Grossmont Junior College
grid.468922.3,Hussian School of Art
grid.468924.5,South Central Community College
grid.468927.6,Gulf Coast Junior College
grid.468927.6,Gulf Coast Community College
grid.468931.1,Floyd College
grid.468931.1,Floyd Junior College
grid.468931.1,Georgia Highlands
grid.468934.4,Guntur Institute of Medical Sciences
grid.468937.7,Kobe Joshi Tanki Daigaku
grid.468939.9,Atlanta Tech
grid.468940.7,Kōran Joshi Tanki Daigaku
grid.468943.4,DeKalb Area Vocational School
grid.468949.e,"Immanuel Lutheran High School, College, & Seminary"
grid.468960.5,Politeknik Keuangan Negara STAN
grid.468964.1,Kagawa tanki daigaku
grid.468966.3,Kagoshima-kenritsu tanki daigaku
grid.468973.7,Flat River Junior College
grid.468981.a,Red Wing/Winona Technical College
grid.468982.9,Minnesota West CTC
grid.468984.f,Pacific Coast Baptist Bible College
grid.468985.e,Maryknoll College
grid.468998.2,Laboratory Institute of Merchandising
grid.468999.3,Ōsaka chiyoda tanki daigaku
grid.469000.b,Simonton Female College
grid.469000.b,Concord Female College
grid.469003.8,Ōsaka jōnan joshi tanki daigaku
grid.469004.f,Briarwood College
grid.469010.a,Otemae Tanki Daigaku
grid.469012.8,Mater Dei Prep
grid.469013.9,Dubai School of Government
grid.469019.3,North Bennet Street Industrial School
grid.469024.d,Moultrie Area Technical Institute
grid.469026.f,Melbourne Bible Institute
grid.469037.f,Nagano-ken Tanki Daigaku
grid.469039.1,Dartford College of Education
grid.469042.d,ESG Management School)
grid.469044.b,Cheshire School of Agriculture
grid.469044.b,Cheshire College of Agriculture
grid.469045.a,Pasco-Hernando Community College
grid.469047.8,"Redcliffe College, Centre for Mission Training"
grid.469048.7,El Reno Junior College
grid.469052.c,Elim Bible College
grid.469053.d,North Warwickshire College of Technology and Art
grid.469057.9,Pearl River County Agricultural High School
grid.469058.6,University of Law
grid.469059.7,Center of Humanistic Studies
grid.469061.c,Ridley Melbourne
grid.469064.9,National Park Community College
grid.469065.8,Lancaster General College of Nursing & Health Sciences
grid.469066.b,Roanoke Bible College
grid.469067.a,Northeast Mississippi Junior College
grid.469070.c,Cambria County Area Community College
grid.469075.9,Utah School of Midwifery
grid.469076.a,Pensacola Junior College
grid.469078.4,Northern College for Residential Adult and Community Education
grid.469081.2,Millar Memorial Bible Institute
grid.469082.1,National Tainan Junior College of Nursing
grid.469082.1,Taiwan Provincial Tainan Vocational High School of Nursing
grid.469082.1,Training Preparation Class of Medical Workers in Southern Taiwan
grid.469083.0,Alberta Vocational College Lesser Slave Lake
grid.469086.5,Taiwan Provincial College of Law and Business
grid.469087.4,Robert B. Miller College
grid.469092.0,San'iku Gakuin Daigaku
grid.469094.6,Pine Technical College
grid.469097.5,Salisbury & Wells Theological College
grid.469097.5,Salisbury Theological College
grid.469098.a,Eastern Indian Bible Institute
grid.469099.b,Skilltronics
grid.469103.9,Sault College of Applied Arts and Technology
grid.469105.f,Royal Air Force College
grid.469110.b,Bemidji Area Vocational Technical Institute
grid.469113.8,Chanute Junior College
grid.469114.f,Prince's Drawing School
grid.469117.c,Northeast Lakeview
grid.469119.2,Ruskin Hall
grid.469123.b,Northwestern Territorial Normal School
grid.469123.b,Northwestern Oklahoma Teachers College
grid.469125.d,School of Visual Arts and Design of Puerto Rico
grid.469128.0,Glen Cove Bible School
grid.469138.1,"Saint John's School, San Pedro de la Paz"
grid.469147.9,Seiwa Gakuen Tanki Daigaku
grid.469149.7,Ogden-Weber Tech College
grid.469152.d,South Piedmont
grid.469153.c,Colegio de San Beda
grid.469159.6,South Seattle Community College
grid.469163.f,East China Branch of the Tax Administration School
grid.469169.5,Cooper Memorial College
grid.469171.c,Shanxi University of TCM
grid.469171.c,Shān xīZhōng yīxué yuàn
grid.469171.c,Shanxi College
grid.469172.f,Bowling Green Technical College
grid.469178.5,SSE Russia
grid.469179.4,OHIO Southern
grid.469182.0,Bethel University
grid.469184.6,University Center at Tulsa
grid.469185.7,Shrewsbury College of Arts and Technology
grid.469186.4,SAU Tech
grid.469190.3,Strayer College
grid.469190.3,Strayer's Business College
grid.469192.1,Southwest Georgia Technical College or Moultrie Technical College
grid.469201.8,Sir John Deane's Grammar School
grid.469202.b,Louisville Technical Institute
grid.469205.c,Platte Valley Bible College
grid.469207.e,Moscow School of Management Skolkovo
grid.469213.b,Sancta Maria College
grid.469216.e,SOWELA Southwest Louisiana Technical Community College
grid.469217.f,University of Arkansas Hope-Texarkana
grid.469220.b,Spartan School of Aeronautics
grid.469221.a,Spartanburg Tech
grid.469221.a,Spartanburg Technical College
grid.469222.9,Solihull College of Technology
grid.469222.9,Solihull College & University Centre
grid.469225.e,Specs Howard School of Broadcast Arts
grid.469225.e,Lee Alan School of Broadcast Arts
grid.469226.d,Táinán shénxué yuàn
grid.469227.c,South Birmingham College
grid.469228.3,Ulsan Industrial Technology Institute
grid.469228.3,Ulsan College of Science
grid.469229.2,Pastors College
grid.469230.a,South Central Technical College
grid.469233.9,Edmonton Baptist Seminary
grid.469233.9,North American Baptist College
grid.469233.9,Christian Training Institute
grid.469234.e,Whitley College
grid.469234.e,Stenotype School of Long Beach
grid.469238.2,Bible College
grid.469238.2,Theological Centre for Asia
grid.469238.2,Trinity School of the Bible
grid.469240.d,TCI College
grid.469240.d,Radio Institute of America
grid.469240.d,Marconi Institute in New York City
grid.469240.d,Technical Career Institutes
grid.469241.c,Assembly's College
grid.469243.e,Beaufort Technical College
grid.469243.e,Beaufort Technical Education Center
grid.469243.e,Beaufort Regional Training Center
grid.469243.e,Mather School
grid.469244.9,North Carolina ECHO
grid.469250.c,South East Essex College of Arts and Technology
grid.469250.c,South Essex College of Further and Higher Education
grid.469251.d,Ibero
grid.469253.f,Tennessee Technology Centers and State Area Vocational- Technical Schools
grid.469254.8,South Florida Community College
grid.469255.9,Unitelma Sapienza
grid.469258.4,College of Estate Management
grid.469259.5,Racers
grid.469264.b,Texas School of Business
grid.469264.b,Kaplan College
grid.469264.b,TESST College of Technology
grid.469265.a,Pitt-Johnstown
grid.469268.7,Tarleton State University–Central Texas
grid.469268.7,University of Central Texas
grid.469268.7,American Technological University
grid.469271.f,UPR-Ponce
grid.469272.c,Texas A&M University–Kingsville System Center
grid.469284.5,Vance County Technical Institute
grid.469285.4,Joe Kubert School
grid.469285.4,Joe Kubert School of Cartoon and Graphic Art
grid.469287.6,Walford and North Shropshire College
grid.469289.8,George Corley Wallace State Community College
grid.469290.0,Northwest Bible College
grid.469290.0,Canadian Northwest Bible Institute
grid.469291.1,Great Smoky Mountains Community College
grid.469292.2,Kent High School
grid.469292.2,Roosevelt
grid.469292.2,Kent Roosevelt
grid.469293.3,Pamantasan ng Lungsod ng Maynila
grid.469296.6,Unibersidad ng Pilipinas sa Sugbo
grid.469300.8,Yamano Biyō Geijutsu Tanki Daigaku
grid.469301.9,Williamson Free School of Mechanical Trades
grid.469302.a,Yellowstone Baptist College
grid.469303.b,University of North Dakota-Williston
grid.469307.f,Yokohama Sōei Tanki Daigaku
grid.469308.0,Winston Churchill Memorial and Library
grid.469310.9,Garden City College for Science and Technology
grid.469311.8,Zaytuna Institute
grid.469319.0,Zhànjiāng Shīfàn Xuéyuàn
grid.469319.0,Zhanjiang Normal University
grid.469320.a,Tobé-Coburn School
grid.469322.8,Zhèjiāng Kējì Xuéyuàn
grid.469324.e,The Catholic Collegiate Institute
grid.469325.f,Zhèjiāng Gōngyè Dàxúe
grid.469328.2,ME Research UK
grid.469329.3,"Asthma, Allergy and Inflammation Research"
grid.469331.a,M.E. Action Campaign
grid.469332.9,Landcare Australia Limited
grid.469335.e,MAWA Trust
grid.469339.2,Catholic Congress
grid.469349.5,Noi per Voi Onlus
grid.469350.d,Trauma Care International
grid.469350.d,International Trauma Care
grid.469361.f,Forest Owners Association
grid.469367.9,Swiss National Accident Insurance Fund
grid.469369.7,Port Elizabeth Museum
grid.469372.d,TERANGI
grid.469375.a,Southern Arts Federation
grid.469382.2,Institute for Christian Studies
grid.469382.2,Austin Grad
grid.469386.6,HOPE Cape Town Association & Trust
grid.469388.8,Society of Gastrointestinal Assistants
grid.469389.9,RPS
grid.469392.3,Erith College of Technology
grid.469392.3,Erith Technical Institute
grid.469395.4,Centre de Recherches Internationales
grid.469399.8,CEE Sciences Po
grid.469404.b,Bodmer Library
grid.469406.9,Académie royale espagnole
grid.469412.c,Malayan
grid.469422.f,Cossatot Community College of the University of Arkansas
grid.469427.a,St Patrick's International College
grid.469439.5,Istituto Archeologico Germanico
grid.469442.9,Petit Jean Vocational Technical School
grid.469453.9,Bancroft School of Massage
grid.469457.d,Istituto Ricerche Solari di Locarno
grid.469460.9,International Institute for the Unification of Private Law
grid.469470.8,Yamaguchi Tokyo Rika Daigaku
grid.469479.1,Max Planck Institute for Intellectual Property Competition and Tax Law
grid.469482.5,Gabinetto di storia naturale
grid.469483.4,Wörterbuch der schweizerdeutschen Sprache
grid.469487.0,STH Basel
grid.469490.6,Nokia Corporation
grid.469494.2,Uffizi Federal per Meteorologia e Climatologia
grid.469494.2,Ufficio Federale di Meteorologia e Climatologia
grid.469494.2,Office Fédéral de Météorologie et de Climatologie
grid.469494.2,Bundesamt für Meteorologie und Klimatologie
grid.469494.2,Swiss Meteorological Institute
grid.469494.2,Central Meteorological Institute
grid.469494.2,MeteoSwiss
grid.469495.3,Central Radio & TV University
grid.469501.f,Association of American Library Schools
grid.469510.f,Centre Jacques-Berque
grid.469511.e,Franco-German Research Centre for the Social Sciences
grid.469517.8,Jilin Academy of Forestry Research Institute
grid.469519.6,Ningxia Peoples Hospital
grid.469525.9,Jinhua Vocational and Technical College
grid.469526.a,Ānshān Shīfàn Xuéyuàn
grid.469527.b,Hunan Province Geriatric Hospital
grid.469535.8,Liaoning Information Vocational Technical College
grid.469536.b,Zhejiang Provincial Committee of the Communist Party of China
grid.469538.5,Chinese Archaeology
grid.469543.9,Lishui City Forestry Science Institute
grid.469545.f,Bluestar Company
grid.469545.f,ChemChina
grid.469548.2,East China Institute of Subtropical Botany
grid.469551.a,"Institute of Population and Labor Economics, Chinese Academy of Social Sciences"
grid.469552.9,Poultry Institute
grid.469552.9,Jiangsu Institute of Poultry Science
grid.469554.f,Guangdong Provincial Family Planning Institute of Science and Technology
grid.469557.c,Zhōngguó Kōngqì Dònglì Yánjiū yǔ Fāzhǎn Zhōngxīn
grid.469563.b,Beijing Astronomical Observatory
grid.469566.e,Jiangsu Xuzhou Sweet Potato Research Center
grid.469566.e,Xuzhou Agricultural Sciences Research Institute
grid.469566.e,Tuber Crops Research Institute
grid.469571.8,Jiangxi MCH
grid.469573.a,Ningxia Hui Autonomous Region Meteorological Bureau
grid.469577.e,Shandong Provincial Academy of Geological Sciences
grid.469585.3,Tibetan Department of Tibet University
grid.469585.3,Tibet Tibetan schools
grid.469586.0,Institute of Pomology
